address,b_mianji,chaoxiang,dianti,display_total_price,gongnuan,huxing,huxing_jiegou,jianzhu_jiegou,jianzhu_leixing,louceng,niandai,sold_date,sold_total_price,t_mianji,traffic,unit_price,zhuangxiu 
珠江逸景,96.25㎡          ,南   ,有           ,288挂牌价格（万）,集中供暖        ,2室1厅1厨1卫        ,平层              ,钢混结构  ,板楼       ,低楼层(共14层)          ,2009 ,2019.01.03 成交,288万,73.11㎡         ,暂无数据,29923元/平,精装     
横一条甲18号院,85.9㎡          ,东南   ,有           ,480挂牌价格（万）,自供暖        ,2室1厅1厨1卫        ,平层              ,钢混结构  ,板塔结合       ,高楼层(共21层)          ,2010 ,2019.01.03 成交,480万,67.45㎡         ,近地铁,55879元/平,简装     
首开国风美唐二期,86.59㎡          ,南   ,有           ,510挂牌价格（万）,集中供暖        ,2室1厅1厨1卫        ,平层              ,钢混结构  ,板塔结合       ,中楼层(共18层)          ,2014 ,2019.01.03 成交,496万,72.36㎡         ,近地铁,57282元/平,精装     
西安街甲4号院,42.44㎡          ,南   ,无           ,280挂牌价格（万）,集中供暖        ,1室1厅1厨1卫        ,平层              ,混合结构  ,板楼       ,高楼层(共6层)          ,1989 ,2019.01.03 成交,265万,暂无数据         ,,62442元/平,精装     
宣颐家园,111.76㎡          ,南 北   ,有           ,486挂牌价格（万）,自供暖        ,2室1厅1厨1卫        ,平层              ,钢混结构  ,板塔结合       ,低楼层(共14层)          ,2003 ,2019.01.03 成交,472万,93.64㎡         ,,42234元/平,精装     
首开康乃馨城,62.17㎡          ,南   ,有           ,248挂牌价格（万）,暂无数据        ,2室1厅1厨1卫        ,平层              ,钢混结构  ,板楼       ,高楼层(共18层)          ,2012 ,2019.01.03 成交,247万,51.4㎡         ,暂无数据,39730元/平,精装     
古城北路,52.44㎡          ,南   ,无           ,268挂牌价格（万）,集中供暖        ,2室1厅1厨1卫        ,平层              ,混合结构  ,板楼       ,中楼层(共6层)          ,1983 ,2019.01.03 成交,256万,暂无数据         ,近地铁,48818元/平,其他     
名佳花园四区,63.08㎡          ,南 北   ,无           ,285挂牌价格（万）,自供暖        ,1室1厅1厨1卫        ,平层              ,混合结构  ,板楼       ,底层(共6层)          ,2003 ,2019.01.03 成交,280万,暂无数据         ,暂无数据,44389元/平,精装     
莲花池东路,42㎡          ,南   ,有           ,578挂牌价格（万）,集中供暖        ,1室1厅1厨1卫        ,平层              ,混合结构  ,塔楼       ,低楼层(共16层)          ,1987 ,2019.01.04 成交,574万,28.56㎡         ,暂无数据,136667元/平,简装     
国美第一城2号院,114.94㎡          ,东南   ,有           ,695挂牌价格（万）,集中供暖        ,3室2厅1厨2卫        ,平层              ,钢混结构  ,板塔结合       ,高楼层(共27层)          ,2006 ,2019.01.03 成交,650万,91.05㎡         ,暂无数据,56552元/平,简装     
富力又一城C区,46.87㎡          ,南   ,有           ,273挂牌价格（万）,自供暖        ,1室1厅1厨1卫        ,平层              ,钢混结构  ,板楼       ,高楼层(共18层)          ,2009 ,2019.01.04 成交,255万,37.62㎡         ,暂无数据,54406元/平,精装     
葡东小区,67.83㎡          ,南 北   ,无           ,268挂牌价格（万）,集中供暖        ,2室1厅1厨1卫        ,平层              ,混合结构  ,板楼       ,中楼层(共6层)          ,1996 ,2019.01.04 成交,262万,暂无数据         ,暂无数据,38626元/平,精装     
金蝉南里,89.4㎡          ,南 北   ,有           ,502挂牌价格（万）,集中供暖        ,2室2厅1厨1卫        ,平层              ,钢混结构  ,板楼       ,低楼层(共15层)          ,2005 ,2019.01.04 成交,464万,75.24㎡         ,近地铁,51902元/平,简装     
八里庄北里小区,50.39㎡          ,东 西   ,无           ,249挂牌价格（万）,集中供暖        ,1室1厅1厨1卫        ,平层              ,混合结构  ,板楼       ,顶层(共6层)          ,1994 ,2019.01.04 成交,239万,暂无数据         ,暂无数据,47431元/平,简装     
佰嘉城,100.24㎡          ,南 北   ,无           ,410挂牌价格（万）,自供暖        ,2室1厅1厨2卫        ,平层              ,混合结构  ,板楼       ,中楼层(共4层)          ,2006 ,2019.01.04 成交,397万,89.05㎡         ,暂无数据,39605元/平,简装     
华业东方玫瑰D区,98.54㎡          ,南 北   ,有           ,525挂牌价格（万）,集中供暖        ,3室1厅1厨1卫        ,平层              ,钢混结构  ,板楼       ,高楼层(共25层)          ,2012 ,2019.01.04 成交,520万,69.87㎡         ,暂无数据,52771元/平,精装     
三里河三区,67.1㎡          ,西南   ,无           ,872挂牌价格（万）,集中供暖        ,3室1厅1厨1卫        ,平层              ,混合结构  ,板楼       ,中楼层(共6层)          ,1979 ,2019.01.04 成交,860万,48㎡         ,近地铁,128167元/平,毛坯     
利泽西园,66.31㎡          ,东南   ,有           ,425挂牌价格（万）,集中供暖        ,1室1厅1厨1卫        ,平层              ,钢混结构  ,塔楼       ,高楼层(共24层)          ,2000 ,2019.01.04 成交,410万,52.41㎡         ,近地铁,61831元/平,精装     
潘家园东里,61.22㎡          ,西南   ,有           ,410挂牌价格（万）,集中供暖        ,2室1厅1厨1卫        ,平层              ,钢混结构  ,塔楼       ,低楼层(共18层)          ,1998 ,2019.01.04 成交,408万,43㎡         ,近地铁,66645元/平,精装     
华威西里,62.62㎡          ,东南   ,有           ,418挂牌价格（万）,集中供暖        ,2室1厅1厨1卫        ,平层              ,钢混结构  ,塔楼       ,高楼层(共18层)          ,1996 ,2019.01.04 成交,403万,暂无数据         ,近地铁,64357元/平,精装     
宝星园一区,122.08㎡          ,东南   ,有           ,900挂牌价格（万）,自供暖        ,3室2厅1厨2卫        ,平层              ,钢混结构  ,塔楼       ,低楼层(共23层)          ,2003 ,2019.01.04 成交,888万,95.39㎡         ,近地铁,72740元/平,精装     
临镜苑,83㎡          ,南 北   ,无           ,356挂牌价格（万）,集中供暖        ,2室1厅1厨1卫        ,平层              ,混合结构  ,板楼       ,中楼层(共6层)          ,2003 ,2019.01.04 成交,341.8万,74.94㎡         ,暂无数据,41181元/平,简装     
清逸西园,79.76㎡          ,南 北   ,无           ,320挂牌价格（万）,集中供暖        ,2室1厅1厨1卫        ,平层              ,混合结构  ,板楼       ,高楼层(共6层)          ,1998 ,2019.01.04 成交,312万,暂无数据         ,暂无数据,39118元/平,简装     
天通苑本五区,159.98㎡          ,南 北   ,有           ,630挂牌价格（万）,集中供暖        ,3室1厅1厨2卫        ,平层              ,混合结构  ,板楼       ,底层(共9层)          ,2001 ,2019.01.04 成交,612万,129.04㎡         ,近地铁,38255元/平,精装     
八里庄南里,73.5㎡          ,东南 南   ,有           ,363挂牌价格（万）,集中供暖        ,2室1厅1厨1卫        ,平层              ,钢混结构  ,塔楼       ,低楼层(共18层)          ,1987 ,2019.01.04 成交,355万,暂无数据         ,近地铁,48300元/平,毛坯     
古城南里,60.91㎡          ,南 北   ,有           ,299.5挂牌价格（万）,集中供暖        ,2室1厅1厨1卫        ,平层              ,钢混结构  ,板楼       ,低楼层(共14层)          ,1984 ,2019.01.04 成交,289万,暂无数据         ,近地铁,47448元/平,其他     
定慧西里,39.3㎡          ,南   ,无           ,316挂牌价格（万）,集中供暖        ,1室1厅1厨1卫        ,平层              ,混合结构  ,板塔结合       ,中楼层(共6层)          ,1990 ,2019.01.04 成交,312万,暂无数据         ,暂无数据,79390元/平,简装     
绿岛苑西区,102.19㎡          ,南 北   ,有           ,390挂牌价格（万）,集中供暖        ,2室1厅1厨1卫        ,平层              ,钢混结构  ,塔楼       ,高楼层(共24层)          ,1999 ,2019.01.04 成交,379万,暂无数据         ,暂无数据,37088元/平,简装     
惠民家园,63.6㎡          ,南   ,有           ,229挂牌价格（万）,集中供暖        ,2室1厅1厨1卫        ,平层              ,钢混结构  ,板楼       ,高楼层(共19层)          ,2012 ,2019.01.04 成交,219万,48.51㎡         ,暂无数据,34434元/平,简装     
今典花园,55.98㎡          ,东   ,有           ,499挂牌价格（万）,集中供暖        ,2室1厅1厨1卫        ,平层              ,钢混结构  ,塔楼       ,高楼层(共26层)          ,1999 ,2019.01.04 成交,485万,暂无数据         ,,86639元/平,简装     
优点社区,133.83㎡          ,南 北   ,有           ,659挂牌价格（万）,自供暖        ,3室2厅1厨2卫        ,平层              ,钢混结构  ,板塔结合       ,中楼层(共11层)          ,2006 ,2019.01.04 成交,570万,112.2㎡         ,暂无数据,42592元/平,精装     
阳光上东,131.71㎡          ,东 西   ,有           ,1080挂牌价格（万）,集中供暖        ,2室2厅1厨2卫        ,平层              ,钢混结构  ,板楼       ,底层(共9层)          ,2005 ,2019.01.04 成交,1045万,109.66㎡         ,近地铁,79341元/平,精装     
工体西里,50.19㎡          ,东   ,有           ,442挂牌价格（万）,集中供暖        ,2室1厅1厨1卫        ,平层              ,钢混结构  ,塔楼       ,低楼层(共18层)          ,1990 ,2019.01.04 成交,430万,暂无数据         ,近地铁,85675元/平,精装     
模式口西里,64.9㎡          ,东 西 北   ,有           ,270挂牌价格（万）,集中供暖        ,3室1厅1厨1卫        ,平层              ,钢混结构  ,塔楼       ,中楼层(共16层)          ,1988 ,2019.01.04 成交,259万,45.76㎡         ,暂无数据,39908元/平,简装     
北街家园六区,76.2㎡          ,南 北   ,无           ,366挂牌价格（万）,集中供暖        ,3室1厅1厨1卫        ,平层              ,钢混结构  ,板楼       ,低楼层(共6层)          ,2009 ,2019.01.04 成交,352万,65.97㎡         ,暂无数据,46195元/平,简装     
康静里,46㎡          ,南   ,无           ,260挂牌价格（万）,集中供暖        ,1室1厅1厨1卫        ,平层              ,混合结构  ,板楼       ,中楼层(共6层)          ,1994 ,2019.01.04 成交,246.5万,暂无数据         ,,53587元/平,简装     
上元君庭,137.99㎡          ,南 北   ,有           ,850挂牌价格（万）,自供暖        ,3室2厅1厨2卫        ,平层              ,钢混结构  ,板楼       ,高楼层(共31层)          ,2007 ,2019.01.04 成交,815万,108.76㎡         ,近地铁,59063元/平,精装     
北郊农场宿舍,79.81㎡          ,南 北   ,无           ,353挂牌价格（万）,集中供暖        ,2室1厅1厨1卫        ,平层              ,混合结构  ,板楼       ,顶层(共6层)          ,1995 ,2019.01.04 成交,337万,暂无数据         ,暂无数据,42226元/平,简装     
北京邮电大学,74.5㎡          ,东南 北   ,有           ,700挂牌价格（万）,集中供暖        ,2室1厅1厨1卫        ,平层              ,钢混结构  ,板塔结合       ,低楼层(共16层)          ,1996 ,2019.01.03 成交,655万,暂无数据         ,暂无数据,87920元/平,简装     
安慧北里秀园,47.37㎡          ,东   ,无           ,360挂牌价格（万）,集中供暖        ,1室1厅1厨1卫        ,平层              ,混合结构  ,板楼       ,顶层(共6层)          ,1993 ,2019.01.03 成交,351万,40㎡         ,近地铁,74098元/平,精装     
柏林爱乐二期,94.92㎡          ,东北   ,有           ,495挂牌价格（万）,集中供暖        ,2室1厅1厨1卫        ,平层              ,钢混结构  ,塔楼       ,中楼层(共22层)          ,2007 ,2019.01.03 成交,470万,74㎡         ,近地铁,49516元/平,精装     
六铺炕一区,49.9㎡          ,南   ,有           ,745挂牌价格（万）,集中供暖        ,2室1厅1厨1卫        ,平层              ,混合结构  ,板塔结合       ,低楼层(共10层)          ,1986 ,2019.01.03 成交,740万,暂无数据         ,,148297元/平,精装     
双榆树南里二区,58.01㎡          ,南 北   ,无           ,550挂牌价格（万）,集中供暖        ,2室1厅1厨1卫        ,平层              ,混合结构  ,板楼       ,中楼层(共6层)          ,1987 ,2019.01.03 成交,518万,暂无数据         ,近地铁,89295元/平,精装     
绿谷雅园,104.12㎡          ,南 北   ,无           ,660挂牌价格（万）,自供暖        ,2室1厅1厨1卫        ,平层              ,混合结构  ,板楼       ,底层(共5层)          ,2004 ,2019.01.03 成交,658万,92.9㎡         ,,63197元/平,简装     
慈云寺,60.15㎡          ,南 北   ,有           ,330挂牌价格（万）,集中供暖        ,2室1厅1厨1卫        ,平层              ,钢混结构  ,板楼       ,中楼层(共14层)          ,1983 ,2019.01.03 成交,318万,暂无数据         ,暂无数据,52868元/平,精装     
芍药居北里,59.36㎡          ,北   ,有           ,440挂牌价格（万）,集中供暖        ,1室1厅1厨1卫        ,平层              ,钢混结构  ,塔楼       ,低楼层(共24层)          ,2002 ,2019.01.03 成交,415万,38.93㎡         ,暂无数据,69913元/平,简装     
